:END_ID(Company),annDate:date,holderFullname:string,holdRatio:double,:START_ID(Holder),:TYPE
002090.SZ,2020-10-28,江苏金智集团有限公司,36.72,1844,hold_stock
002090.SZ,2020-10-28,叶留金,1.45,1845,hold_stock
002090.SZ,2020-10-28,张爱琴,1.22,1846,hold_stock
002090.SZ,2020-10-28,中国人民人寿保险股份有限公司-分红-个险分红,1.2,174,hold_stock
002090.SZ,2020-10-28,西藏信托有限公司-西藏信托-智臻16号集合资金信托计划,1.19,1847,hold_stock
002090.SZ,2020-10-28,贺安鹰,0.78,1848,hold_stock
002090.SZ,2020-10-28,宁波宁聚资产管理中心(有限合伙)-宁聚量化多策略3号私募证券投资基金,0.74,1849,hold_stock
002090.SZ,2020-10-28,全国社保基金四零一组合,0.74,1012,hold_stock
002090.SZ,2020-10-28,李明,0.71,1850,hold_stock
002093.SZ,2020-10-29,陈学华,0.27,1851,hold_stock
002093.SZ,2020-10-29,林惠榕,21.9,1852,hold_stock
002093.SZ,2020-10-29,陈国鹰,21.56,1853,hold_stock
002093.SZ,2020-10-29,福建国脉集团有限公司,5.71,1854,hold_stock
002093.SZ,2020-10-29,林金全,5.46,1855,hold_stock
002093.SZ,2020-10-29,北京中财裕富投资管理有限公司-中财定增宝5号私募基金,2.49,1856,hold_stock
002093.SZ,2020-10-29,王茂芝,1.34,1857,hold_stock
002093.SZ,2020-10-29,香港中央结算有限公司(陆股通),0.55,64,hold_stock
002093.SZ,2020-10-29,兴瀚资产-兴业银行-兴业银行股份有限公司,0.33,1858,hold_stock
002093.SZ,2020-10-29,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,0.25,428,hold_stock
002095.SZ,2020-10-28,孙国明,0.2,1859,hold_stock
002095.SZ,2020-10-28,浙江网盛投资管理有限公司,46.77,1860,hold_stock
002095.SZ,2020-10-28,杭州涉其网络有限公司,5.1,1861,hold_stock
002095.SZ,2020-10-28,中央汇金资产管理有限责任公司,0.94,43,hold_stock
002095.SZ,2020-10-28,彭兵,0.55,1862,hold_stock
002095.SZ,2020-10-28,陈建有,0.52,1863,hold_stock
002095.SZ,2020-10-28,傅智勇,0.36,1864,hold_stock
002095.SZ,2020-10-28,王方南,0.34,1865,hold_stock
002095.SZ,2020-10-28,吕丽蓉,0.17,1866,hold_stock
002095.SZ,2020-10-28,梁振兴,0.15,1867,hold_stock
002115.SZ,2020-10-30,刘耀文,0.31,1868,hold_stock
002115.SZ,2020-10-30,李越伦,14.41,1869,hold_stock
002115.SZ,2020-10-30,郑剑波,11.55,1870,hold_stock
002115.SZ,2020-10-30,浙江三维股权投资管理有限公司,7.45,1871,hold_stock
002115.SZ,2020-10-30,洪革,1.45,1872,hold_stock
002115.SZ,2020-10-30,王瑕,0.94,1873,hold_stock
002115.SZ,2020-10-30,宁波梅山保税港区万银股权投资合伙企业(有限合伙),0.52,1874,hold_stock
002115.SZ,2020-10-30,龚维松,0.48,1875,hold_stock
002115.SZ,2020-10-30,徐立华,0.43,1876,hold_stock
002115.SZ,2020-10-30,长信基金-浦发银行-长信基金-浦发银行-聚富31号资产管理计划,0.36,1877,hold_stock
002148.SZ,2020-10-28,北京北纬通信科技股份有限公司回购专用证券账户,1.91,1878,hold_stock
002148.SZ,2020-10-28,傅乐民,21.14,1879,hold_stock
002148.SZ,2020-10-28,许建国,3.59,1880,hold_stock
002148.SZ,2020-10-28,彭伟,2.87,1881,hold_stock
002148.SZ,2020-10-28,杨华,0.53,1882,hold_stock
002148.SZ,2020-10-28,中央汇金资产管理有限责任公司,0.46,43,hold_stock
002148.SZ,2020-10-28,俞文灿,0.43,1883,hold_stock
002148.SZ,2020-10-28,卢彦喜,0.35,1884,hold_stock
002148.SZ,2020-10-28,吴正华,0.34,1885,hold_stock
002148.SZ,2020-10-28,林主良,0.34,1886,hold_stock
002151.SZ,2020-10-26,周儒欣,26.08,1887,hold_stock
002151.SZ,2020-10-26,国家集成电路产业投资基金股份有限公司,10.61,810,hold_stock
002151.SZ,2020-10-29,周儒欣,26.95,1887,hold_stock
002151.SZ,2020-10-26,李建辉,2.49,1888,hold_stock
002151.SZ,2020-10-26,香港中央结算有限公司,0.92,64,hold_stock
002151.SZ,2020-10-26,上海迎水投资管理有限公司-迎水龙凤呈祥30号私募证券投资基金,0.43,1889,hold_stock
002151.SZ,2020-10-26,郭磊,0.24,1890,hold_stock
002151.SZ,2020-10-26,中国工商银行股份有限公司-易方达中证人工智能主题交易型开放式指数证券投资基金,0.21,241,hold_stock
002152.SZ,2020-10-20,全国社保基金四一三组合,0.27,939,hold_stock
002152.SZ,2020-10-20,广州无线电集团有限公司,52.96,385,hold_stock
002152.SZ,2020-10-20,梅州敬基实业有限公司,2.08,1891,hold_stock
002152.SZ,2020-10-20,广州广电运通金融电子股份有限公司-第一期员工持股计划,1.03,1892,hold_stock
002152.SZ,2020-10-20,香港中央结算有限公司(陆股通),0.96,64,hold_stock
002152.SZ,2020-10-20,曾文,0.74,1893,hold_stock
002152.SZ,2020-10-20,叶子瑜,0.65,1894,hold_stock
002152.SZ,2020-10-20,中央汇金资产管理有限责任公司,0.59,43,hold_stock
002152.SZ,2020-10-20,安耐德合伙人有限公司-客户资金,0.47,1895,hold_stock
002152.SZ,2020-10-20,陈振光,0.35,1896,hold_stock
002153.SZ,2020-10-27,李仲初,54.54,1897,hold_stock
002153.SZ,2020-10-27,中国工商银行-易方达价值成长混合型证券投资基金,0.78,241,hold_stock
002153.SZ,2020-10-27,陈国强,0.88,1898,hold_stock
002153.SZ,2020-10-27,全国社保基金一一二组合,1.39,143,hold_stock
002153.SZ,2020-10-27,香港中央结算有限公司(陆股通),1.68,64,hold_stock
002153.SZ,2020-10-27,中央汇金资产管理有限责任公司,1.68,43,hold_stock
002153.SZ,2020-10-27,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,3.27,156,hold_stock
002153.SZ,2020-10-27,北京业勤投资有限公司,3.39,1899,hold_stock
002153.SZ,2020-10-27,焦梅荣,3.61,1900,hold_stock
002153.SZ,2020-10-27,淘宝(中国)软件有限公司,13.02,1901,hold_stock
002161.SZ,2020-10-29,陈长安,2.36,1902,hold_stock
002161.SZ,2020-10-29,徐玉锁,20.3,1903,hold_stock
002161.SZ,2020-10-29,陈光珠,4.71,1904,hold_stock
002161.SZ,2020-10-29,深圳市远望谷信息技术股份有限公司回购专用证券账户,1.37,1905,hold_stock
002161.SZ,2020-10-29,孝泽(杭州)资产管理有限公司-孝泽-全景8号私募证券投资基金,1.23,1906,hold_stock
002161.SZ,2020-10-29,上海呈瑞投资管理有限公司-呈瑞和兴4号私募证券投资基金,0.55,1907,hold_stock
002161.SZ,2020-10-29,中央汇金资产管理有限责任公司,0.44,43,hold_stock
002161.SZ,2020-10-29,香港中央结算有限公司(陆股通),0.41,64,hold_stock
002161.SZ,2020-10-29,刘存香,0.3,1908,hold_stock
002161.SZ,2020-10-29,孝泽(杭州)资产管理有限公司-孝泽-全景18号私募证券投资基金,0.45,1906,hold_stock
002174.SZ,2020-10-30,太平基金-长安信托·稳健增利1号集合资金信托计划-太平基金锐进3号单一资产管理计划,4.86,1909,hold_stock
002174.SZ,2020-10-30,林奇,23.99,489,hold_stock
002174.SZ,2020-10-30,王卿伟,4.5,1910,hold_stock
002174.SZ,2020-10-30,王卿泳,3.54,1911,hold_stock
002174.SZ,2020-10-30,张云雷,1.25,1912,hold_stock
002174.SZ,2020-10-30,游族网络股份有限公司-第一期员工持股计划,1.22,1913,hold_stock
002174.SZ,2020-10-30,香港中央结算有限公司(陆股通),1.13,64,hold_stock
002174.SZ,2020-10-30,崔荣,0.84,1914,hold_stock
002174.SZ,2020-10-30,平安银行股份有限公司-东方红睿轩三年定期开放灵活配置混合型证券投资基金,0.78,1033,hold_stock
002174.SZ,2020-10-30,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,0.55,156,hold_stock
002177.SZ,2020-10-23,杨文江,19.07,1915,hold_stock
002177.SZ,2020-10-23,郑观次,1.58,1916,hold_stock
002177.SZ,2020-10-23,蔡晓东,0.6,1917,hold_stock
002177.SZ,2020-10-23,周婷,0.47,1918,hold_stock
002177.SZ,2020-10-23,杨明锐,0.41,1919,hold_stock
002177.SZ,2020-10-23,杨淞文,0.37,1920,hold_stock
002177.SZ,2020-10-23,王建峰,0.28,1921,hold_stock
002177.SZ,2020-10-23,周敏英,0.21,1922,hold_stock
002177.SZ,2020-10-23,陈德勇,0.19,1923,hold_stock
002177.SZ,2020-10-23,邹涵文,0.17,1924,hold_stock
002180.SZ,2020-10-30,庞江华,6.77,1925,hold_stock
002180.SZ,2020-10-30,珠海赛纳打印科技股份有限公司,40.56,1926,hold_stock
002180.SZ,2020-10-30,中信信托有限责任公司-中信理财之债券双盈计划1号,3.49,957,hold_stock
002180.SZ,2020-10-30,国家集成电路产业投资基金股份有限公司,3.02,810,hold_stock
002180.SZ,2020-10-30,全国社保基金一零二组合,3.0,143,hold_stock
002180.SZ,2020-10-30,招商银行股份有限公司-睿远成长价值混合型证券投资基金,1.42,941,hold_stock
002180.SZ,2020-10-30,中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金,1.21,605,hold_stock
002180.SZ,2020-10-30,香港中央结算有限公司(陆股通),1.16,64,hold_stock
002180.SZ,2020-10-30,珠海东方金桥资本管理有限公司-珠海东方金桥二期股权投资合伙企业(有限合伙),1.14,1927,hold_stock
002180.SZ,2020-10-30,国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金,1.02,1928,hold_stock
002184.SZ,2020-10-31,吴秋农,0.54,1929,hold_stock
002184.SZ,2020-10-31,许泓,21.84,1930,hold_stock
002184.SZ,2020-10-31,郭孟榕,19.88,1931,hold_stock
002184.SZ,2020-10-31,上海证券-浦发银行-上海证券聚赢定增1号集合资产管理计划,3.78,1932,hold_stock
002184.SZ,2020-10-31,高旭,2.72,1933,hold_stock
002184.SZ,2020-10-31,赵大砥,2.41,1934,hold_stock
002184.SZ,2020-10-31,许百花,0.76,1935,hold_stock
002184.SZ,2020-10-31,梁晓宇,0.62,1936,hold_stock
002184.SZ,2020-10-31,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",0.62,434,hold_stock
002184.SZ,2020-10-31,吴焕群,0.55,1937,hold_stock
002194.SZ,2020-10-29,王凯,1.96,1938,hold_stock
002194.SZ,2020-10-29,王丽丽,28.15,1939,hold_stock
002194.SZ,2020-10-29,孟凡博,8.04,1940,hold_stock
002194.SZ,2020-10-29,深圳市恒信华业股权投资基金管理有限公司-平潭华业价值投资合伙企业(有限合伙),7.72,1941,hold_stock
002194.SZ,2020-10-29,孟庆南,7.46,1942,hold_stock
002194.SZ,2020-10-29,深圳市恒信华业股权投资基金管理有限公司-平潭华业战略投资合伙企业(有限合伙),7.22,1941,hold_stock
002194.SZ,2020-10-29,中国证券金融股份有限公司,1.0,14,hold_stock
002194.SZ,2020-10-29,中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金,0.73,605,hold_stock
002194.SZ,2020-10-29,香港中央结算有限公司(陆股通),0.46,64,hold_stock
002194.SZ,2020-10-29,上海富诚海富通资产-海通证券-富诚海富通稳胜共赢十七号专项资产管理计划,0.39,1943,hold_stock
002195.SZ,2020-11-02,浙富控股集团股份有限公司,5.7,1944,hold_stock
002195.SZ,2020-11-02,韩猛,6.87,1945,hold_stock
002195.SZ,2020-10-30,浙富控股集团股份有限公司,5.83,1944,hold_stock
002195.SZ,2020-10-30,韩猛,6.87,1945,hold_stock
002195.SZ,2020-10-26,曲水信佳科技有限公司,1.02,1946,hold_stock
002195.SZ,2020-10-26,韩猛,6.87,1945,hold_stock
002195.SZ,2020-10-26,浙富控股集团股份有限公司,6.68,1944,hold_stock
002195.SZ,2020-10-26,张淑霞,2.8,1947,hold_stock
002195.SZ,2020-10-26,陈于冰,2.04,1948,hold_stock
002195.SZ,2020-10-26,香港中央结算有限公司(陆股通),0.99,64,hold_stock
002230.SZ,2020-10-27,胡郁,0.61,1949,hold_stock
002230.SZ,2020-10-27,中国移动通信有限公司,12.03,1599,hold_stock
002230.SZ,2020-10-27,刘庆峰,4.45,1950,hold_stock
002230.SZ,2020-10-27,中科大资产经营有限责任公司,3.8,1951,hold_stock
002230.SZ,2020-10-27,香港中央结算有限公司(陆股通),3.52,64,hold_stock
002230.SZ,2020-10-27,安徽言知科技有限公司,2.33,1952,hold_stock
002230.SZ,2020-10-27,葛卫东,2.33,1455,hold_stock
002230.SZ,2020-10-27,王仁华,1.49,1953,hold_stock
002230.SZ,2020-10-27,中央汇金资产管理有限责任公司,1.2,43,hold_stock
002230.SZ,2020-10-27,吴晓如,0.82,1954,hold_stock
002231.SZ,2020-10-27,于飞,0.21,1955,hold_stock
002231.SZ,2020-10-27,肖爱培,0.21,1956,hold_stock
002231.SZ,2020-10-27,瑞丽市瑞丽湾旅游开发有限公司,22.76,1957,hold_stock
002231.SZ,2020-10-27,杜方,19.44,1958,hold_stock
002231.SZ,2020-10-27,肖飞,0.86,1959,hold_stock
002231.SZ,2020-10-27,张海英,0.62,1960,hold_stock
002231.SZ,2020-10-27,陈树林,0.6,1961,hold_stock
002231.SZ,2020-10-27,关海果,0.5,1962,hold_stock
002231.SZ,2020-10-27,张振秋,0.3,1963,hold_stock
002231.SZ,2020-10-27,张东立,0.23,1964,hold_stock
002232.SZ,2020-10-24,谢春雨,0.3,1965,hold_stock
002232.SZ,2020-10-24,中国第一汽车集团有限公司,48.67,1966,hold_stock
002232.SZ,2020-10-24,长春净月高新技术产业开发区智慧城市建设发展有限公司,7.05,1967,hold_stock
002232.SZ,2020-10-24,中央汇金资产管理有限责任公司,1.06,43,hold_stock
002232.SZ,2020-10-24,吴建会,0.99,1968,hold_stock
002232.SZ,2020-10-24,任明,0.59,1969,hold_stock
002232.SZ,2020-10-24,王三阳,0.58,1970,hold_stock
002232.SZ,2020-10-24,李尧,0.33,1971,hold_stock
002232.SZ,2020-10-24,北京万点资本管理有限公司-万点资本引力3号私募证券投资基金,0.22,1972,hold_stock
002232.SZ,2020-10-24,黄德源,0.13,1973,hold_stock
002253.SZ,2020-10-23,四川力攀投资咨询有限责任公司,1.19,1974,hold_stock
002253.SZ,2020-10-23,游志胜,9.13,1975,hold_stock
002253.SZ,2020-10-23,四川智胜视科航空航天技术有限公司,6.99,1976,hold_stock
002253.SZ,2020-10-23,四川大学,6.97,1977,hold_stock
002253.SZ,2020-10-23,成都西南民航空管实业有限公司,3.37,1978,hold_stock
002253.SZ,2020-10-23,成都西南民航巨龙实业有限公司,1.96,1979,hold_stock
002253.SZ,2020-10-23,中央汇金资产管理有限责任公司,1.88,43,hold_stock
002253.SZ,2020-10-23,陈素华,1.37,1980,hold_stock
002253.SZ,2020-10-23,杨红雨,1.29,1981,hold_stock
002253.SZ,2020-10-23,郑就有,1.16,1982,hold_stock
002261.SZ,2020-10-23,常征,0.91,1983,hold_stock
002261.SZ,2020-10-23,李新宇,15.44,1984,hold_stock
002261.SZ,2020-10-23,宋鹰,9.81,1985,hold_stock
002261.SZ,2020-10-23,深圳市海云天投资控股有限公司,4.12,1986,hold_stock
002261.SZ,2020-10-23,张忠革,1.49,1987,hold_stock
002261.SZ,2020-10-23,李松峰,1.18,1988,hold_stock
002261.SZ,2020-10-23,刘彦,1.07,1989,hold_stock
002261.SZ,2020-10-23,李美君,0.55,1990,hold_stock
002261.SZ,2020-10-23,袁浩卿,0.33,1991,hold_stock
002261.SZ,2020-10-23,深圳市天富信合投资合伙企业(有限合伙),0.33,1992,hold_stock
002268.SZ,2020-10-28,郭建刚,0.62,1993,hold_stock
002268.SZ,2020-10-28,杨梦媛,0.83,1994,hold_stock
002268.SZ,2020-10-28,朱向军,0.84,1995,hold_stock
002268.SZ,2020-10-28,中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金,0.85,192,hold_stock
002268.SZ,2020-10-28,东海基金-浦发银行-云南国际信托-云南信托锦瑟年华3号集合资金信托计划,0.85,1996,hold_stock
002268.SZ,2020-10-28,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,0.92,192,hold_stock
002268.SZ,2020-10-28,中电科投资控股有限公司,1.94,1427,hold_stock
002268.SZ,2020-10-28,建信基金-工商银行-中航信托-中航信托·天启(2016)293号建信基金定增投资集合资金信托计划,3.6,1997,hold_stock
002268.SZ,2020-10-28,香港中央结算有限公司(陆股通),4.6,64,hold_stock
002268.SZ,2020-10-28,中国电子科技网络信息安全有限公司,35.43,1998,hold_stock
002279.SZ,2020-10-31,施瑞丰,0.5,1999,hold_stock
002279.SZ,2020-10-31,北京久其科技投资有限公司,13.68,2000,hold_stock
002279.SZ,2020-10-31,赵福君,11.0,2001,hold_stock
002279.SZ,2020-10-31,董泰湘,6.31,2002,hold_stock
002279.SZ,2020-10-31,欧阳曜,2.5,2003,hold_stock
002279.SZ,2020-10-31,栗军,1.19,2004,hold_stock
002279.SZ,2020-10-31,北京久其软件股份有限公司回购专用证券账户,1.17,2005,hold_stock
002279.SZ,2020-10-31,刘家豪,0.59,2006,hold_stock
002279.SZ,2020-10-31,北京红螺食品有限公司,0.59,2007,hold_stock
002279.SZ,2020-10-31,李勇,0.55,2008,hold_stock
002280.SZ,2020-11-04,何志涛,23.53,2009,hold_stock
002280.SZ,2020-10-26,上海磐耀资产管理有限公司-磐耀源岳定制1号私募证券投资基金,2.42,2010,hold_stock
002280.SZ,2020-10-26,何志涛,23.53,2009,hold_stock
002280.SZ,2020-10-26,E.T.XUN(Hong Kong) Holding Limited,5.88,2011,hold_stock
002280.SZ,2020-10-26,深圳中植产投并购投资合伙企业(有限合伙),3.07,2012,hold_stock
002280.SZ,2020-10-26,王一遴,2.41,816,hold_stock
002280.SZ,2020-10-26,陈理,1.38,2013,hold_stock
002280.SZ,2020-10-26,香港中央结算有限公司(陆股通),1.01,64,hold_stock
002280.SZ,2020-10-26,谢晓勤,0.4,2014,hold_stock
002280.SZ,2020-10-26,阮菊珍,0.35,2015,hold_stock
002281.SZ,2020-10-23,国新投资有限公司,0.48,1402,hold_stock
002281.SZ,2020-10-23,基本养老保险基金三零三组合,0.48,480,hold_stock
002281.SZ,2020-10-23,阿布达比投资局,0.74,2016,hold_stock
002281.SZ,2020-10-23,中国农业银行股份有限公司-华安智能生活混合型证券投资基金,0.86,428,hold_stock
002281.SZ,2020-10-23,中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金,1.05,605,hold_stock
002281.SZ,2020-10-23,中央汇金资产管理有限责任公司,1.1,43,hold_stock
002281.SZ,2020-10-23,中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金,1.24,241,hold_stock
002281.SZ,2020-10-23,香港中央结算有限公司(陆股通),3.5,64,hold_stock
002281.SZ,2020-10-23,中天金投有限公司,3.73,2017,hold_stock
002281.SZ,2020-10-23,烽火科技集团有限公司,41.8,1343,hold_stock
002296.SZ,2020-10-31,刘锐,0.43,2018,hold_stock
002296.SZ,2020-10-31,李海鹰,7.95,2019,hold_stock
002296.SZ,2020-10-31,谢春生,5.69,2020,hold_stock
002296.SZ,2020-10-31,李力,4.27,2021,hold_stock
002296.SZ,2020-10-31,张金梅,2.45,263,hold_stock
002296.SZ,2020-10-31,胡江平,2.05,2022,hold_stock
002296.SZ,2020-10-31,苗卫东,1.51,2023,hold_stock
002296.SZ,2020-10-31,樊志宏,1.19,2024,hold_stock
002296.SZ,2020-10-31,河南惠众投资有限公司,0.44,2025,hold_stock
002296.SZ,2020-10-31,王梅娟,0.39,2026,hold_stock
002308.SZ,2020-10-30,台州市中数威科股权投资合伙企业(有限合伙),24.22,2027,hold_stock
002308.SZ,2020-10-30,王红兵,0.48,2028,hold_stock
002308.SZ,2020-10-30,江苏苏豪投资集团有限公司,0.52,2029,hold_stock
002308.SZ,2020-10-30,招商财富-招商银行-深圳国调招商并购股权投资基金合伙企业(有限合伙),0.57,1740,hold_stock
002308.SZ,2020-10-30,重庆和信汇智工业产业股权投资基金合伙企业(有限合伙),0.64,2030,hold_stock
002308.SZ,2020-10-30,招商财富-招商银行-四川三新创业投资有限责任公司,0.81,1740,hold_stock
002308.SZ,2020-10-30,黄胜,1.37,2031,hold_stock
002308.SZ,2020-10-30,南京丰同投资中心(有限合伙),1.49,2032,hold_stock
